time,poa_direct,poa_sky_diffuse,poa_ground_diffuse,solar_elevation,temp_air,wind_speed,Int,poa_diffuse,poa_global
2020-04-22 18:10:00+00:00,3.79,12.14,0.44,3.27,17.55,3.93,0,12.58,16.37
2020-04-22 19:10:00+00:00,0.0,0.0,0.0,0.0,16.17,3.86,0,0.0,0.0
2020-04-22 20:10:00+00:00,0.0,0.0,0.0,0.0,14.85,3.79,0,0.0,0.0
2020-04-22 21:10:00+00:00,0.0,0.0,0.0,0.0,13.81,3.66,0,0.0,0.0
2020-04-22 22:10:00+00:00,0.0,0.0,0.0,0.0,12.92,3.38,0,0.0,0.0
2020-04-22 23:10:00+00:00,0.0,0.0,0.0,0.0,12.11,3.17,0,0.0,0.0
2020-04-23 00:10:00+00:00,0.0,0.0,0.0,0.0,11.38,3.03,0,0.0,0.0
2020-04-23 01:10:00+00:00,0.0,0.0,0.0,0.0,10.71,2.9,0,0.0,0.0
2020-04-23 02:10:00+00:00,0.0,0.0,0.0,0.0,10.04,2.76,0,0.0,0.0
2020-04-23 03:10:00+00:00,0.0,0.0,0.0,0.0,9.4,2.69,0,0.0,0.0
2020-04-23 04:10:00+00:00,0.0,0.0,0.0,0.0,8.74,2.62,0,0.0,0.0
2020-04-23 05:10:00+00:00,96.07,45.71,2.43,6.65,8.38,2.48,0,48.14,144.20999999999998
2020-04-23 06:10:00+00:00,139.27,60.43,7.35,16.03,9.96,2.21,0,67.78,207.05
2020-04-23 07:10:00+00:00,137.26,69.54,12.27,25.42,12.95,3.03,0,81.81,219.07
2020-04-23 08:10:00+00:00,135.37,62.05,17.1,34.37,14.96,3.52,0,79.15,214.52
2020-04-23 09:10:00+00:00,123.48,61.68,20.88,42.29,16.72,3.52,0,82.56,206.04000000000002
2020-04-23 10:10:00+00:00,114.15,58.34,23.58,48.32,18.2,3.38,0,81.92,196.07
2020-04-23 11:10:00+00:00,107.74,56.27,24.84,51.39,19.33,3.17,0,81.11,188.85
2020-04-23 12:10:00+00:00,109.57,45.62,24.81,50.74,20.22,2.97,0,70.42999999999999,180.0
2020-04-23 13:10:00+00:00,109.78,53.4,22.9,46.53,20.82,2.69,0,76.3,186.07999999999998
2020-04-23 14:10:00+00:00,113.09,61.49,19.62,39.74,21.16,2.34,0,81.11,194.2
2020-04-23 15:10:00+00:00,123.31,58.06,15.58,31.39,21.24,1.93,0,73.64,196.95
2020-04-23 16:10:00+00:00,119.72,67.49,10.51,22.23,21.02,1.79,0,78.0,197.72
2020-04-23 17:10:00+00:00,118.17,53.78,5.59,12.8,20.43,1.59,0,59.370000000000005,177.54000000000002
2020-04-23 18:10:00+00:00,0.0,9.38,0.32,3.5,18.89,1.45,0,9.700000000000001,9.700000000000001
2020-04-23 19:10:00+00:00,0.0,0.0,0.0,0.0,16.65,1.86,0,0.0,0.0
2020-04-23 20:10:00+00:00,0.0,0.0,0.0,0.0,14.36,2.28,0,0.0,0.0
2020-04-23 21:10:00+00:00,0.0,0.0,0.0,0.0,12.75,2.41,0,0.0,0.0
2020-04-23 22:10:00+00:00,0.0,0.0,0.0,0.0,11.74,2.34,0,0.0,0.0
2020-04-23 23:10:00+00:00,0.0,0.0,0.0,0.0,10.86,2.28,0,0.0,0.0
2020-04-24 00:10:00+00:00,0.0,0.0,0.0,0.0,10.0,2.21,0,0.0,0.0
2020-04-24 01:10:00+00:00,0.0,0.0,0.0,0.0,9.27,2.07,0,0.0,0.0
2020-04-24 02:10:00+00:00,0.0,0.0,0.0,0.0,8.8,1.86,0,0.0,0.0
2020-04-24 03:10:00+00:00,0.0,0.0,0.0,0.0,8.72,1.66,0,0.0,0.0
2020-04-24 04:10:00+00:00,0.0,0.0,0.0,0.0,8.53,1.66,0,0.0,0.0
2020-04-24 05:10:00+00:00,26.07,44.25,1.73,6.94,8.14,1.79,0,45.98,72.05
2020-04-24 06:10:00+00:00,10.75,100.35,3.84,16.32,10.3,1.79,0,104.19,114.94
2020-04-24 07:10:00+00:00,46.35,163.17,8.96,25.71,13.53,2.62,0,172.13,218.48
2020-04-24 08:10:00+00:00,67.34,178.48,13.8,34.67,15.05,3.24,0,192.28,259.62
2020-04-24 09:10:00+00:00,111.76,93.09,19.95,42.6,16.84,3.45,0,113.04,224.8
2020-04-24 10:10:00+00:00,103.91,92.48,22.49,48.65,18.27,3.79,0,114.97,218.88
2020-04-24 11:10:00+00:00,102.39,80.51,23.96,51.73,19.18,4.14,0,104.47,206.86
2020-04-24 12:10:00+00:00,104.19,70.12,23.96,51.05,19.69,4.28,0,94.08000000000001,198.27
2020-04-24 13:10:00+00:00,98.39,91.31,21.73,46.82,20.0,4.28,0,113.04,211.43
2020-04-24 14:10:00+00:00,90.21,118.64,18.01,40.0,20.11,4.28,0,136.65,226.86
2020-04-24 15:10:00+00:00,83.46,128.45,13.68,31.62,20.01,4.14,0,142.13,225.58999999999997
2020-04-24 16:10:00+00:00,123.97,65.05,10.49,22.45,19.62,4.0,0,75.53999999999999,199.51
2020-04-24 17:10:00+00:00,66.93,79.43,4.74,13.02,18.93,3.52,0,84.17,151.10000000000002
2020-04-24 18:10:00+00:00,3.5,13.86,0.5,3.73,17.65,2.76,0,14.36,17.86
2020-04-24 19:10:00+00:00,0.0,0.0,0.0,0.0,15.63,3.38,0,0.0,0.0
2020-04-24 20:10:00+00:00,0.0,0.0,0.0,0.0,14.19,3.66,0,0.0,0.0
2020-04-24 21:10:00+00:00,0.0,0.0,0.0,0.0,12.83,3.52,0,0.0,0.0
2020-04-24 22:10:00+00:00,0.0,0.0,0.0,0.0,11.52,3.03,0,0.0,0.0
2020-04-24 23:10:00+00:00,0.0,0.0,0.0,0.0,10.26,2.69,0,0.0,0.0
2020-04-25 00:10:00+00:00,0.0,0.0,0.0,0.0,9.11,2.62,0,0.0,0.0
2020-04-25 01:10:00+00:00,0.0,0.0,0.0,0.0,8.04,2.62,0,0.0,0.0
2020-04-25 02:10:00+00:00,0.0,0.0,0.0,0.0,7.17,2.62,0,0.0,0.0
2020-04-25 03:10:00+00:00,0.0,0.0,0.0,0.0,6.75,2.69,0,0.0,0.0
2020-04-25 04:10:00+00:00,0.0,0.0,0.0,0.0,6.16,2.55,0,0.0,0.0
2020-04-25 05:10:00+00:00,0.0,19.61,0.67,7.22,6.09,2.76,0,20.28,20.28
2020-04-25 06:10:00+00:00,0.0,63.1,2.17,16.6,6.42,2.83,0,65.27,65.27
2020-04-25 07:10:00+00:00,2.23,142.14,5.04,25.99,7.43,2.41,0,147.17999999999998,149.40999999999997
2020-04-25 08:10:00+00:00,3.29,200.97,7.26,34.96,8.35,2.21,0,208.23,211.51999999999998
2020-04-25 09:10:00+00:00,9.34,273.53,10.84,42.91,9.55,2.0,0,284.36999999999995,293.7099999999999
2020-04-25 10:10:00+00:00,75.99,183.37,20.56,48.97,10.98,1.86,0,203.93,279.92
2020-04-25 11:10:00+00:00,113.13,68.82,24.63,52.06,12.5,1.86,0,93.44999999999999,206.57999999999998
2020-04-25 12:10:00+00:00,115.24,58.41,24.63,51.37,13.81,1.86,0,83.03999999999999,198.27999999999997
2020-04-25 13:10:00+00:00,117.21,60.32,22.85,47.1,14.82,1.86,0,83.17,200.38
2020-04-25 14:10:00+00:00,122.13,63.5,19.71,40.25,15.49,1.79,0,83.21000000000001,205.34
2020-04-25 15:10:00+00:00,129.57,63.0,15.58,31.85,15.84,1.66,0,78.58,208.14999999999998
2020-04-25 16:10:00+00:00,124.89,71.09,10.57,22.67,15.85,1.66,0,81.66,206.55
2020-04-25 17:10:00+00:00,120.93,57.99,5.71,13.24,15.53,1.66,0,63.7,184.63
2020-04-25 18:10:00+00:00,6.75,17.58,0.64,3.96,14.83,1.52,0,18.22,24.97
2020-04-25 19:10:00+00:00,0.0,0.0,0.0,0.0,13.0,2.0,0,0.0,0.0
2020-04-25 20:10:00+00:00,0.0,0.0,0.0,0.0,11.49,2.0,0,0.0,0.0
2020-04-25 21:10:00+00:00,0.0,0.0,0.0,0.0,9.88,1.72,0,0.0,0.0
2020-04-25 22:10:00+00:00,0.0,0.0,0.0,0.0,8.91,1.38,0,0.0,0.0
2020-04-25 23:10:00+00:00,0.0,0.0,0.0,0.0,8.46,1.31,0,0.0,0.0
2020-04-26 00:10:00+00:00,0.0,0.0,0.0,0.0,8.03,1.31,0,0.0,0.0
2020-04-26 01:10:00+00:00,0.0,0.0,0.0,0.0,7.86,1.17,0,0.0,0.0
2020-04-26 02:10:00+00:00,0.0,0.0,0.0,0.0,7.35,1.03,0,0.0,0.0
2020-04-26 03:10:00+00:00,0.0,0.0,0.0,0.0,6.99,0.9,0,0.0,0.0
2020-04-26 04:10:00+00:00,0.0,0.0,0.0,0.0,6.96,0.76,0,0.0,0.0
2020-04-26 05:10:00+00:00,106.64,50.13,2.78,7.5,6.88,0.48,0,52.910000000000004,159.55
2020-04-26 06:10:00+00:00,149.91,63.78,7.7,16.87,7.73,0.28,0,71.48,221.39
2020-04-26 07:10:00+00:00,148.69,73.1,12.59,26.27,9.71,0.07,0,85.69,234.38
2020-04-26 08:10:00+00:00,148.0,65.06,17.34,35.25,11.93,0.28,0,82.4,230.4
2020-04-26 09:10:00+00:00,139.52,59.59,21.18,43.22,13.69,0.62,0,80.77000000000001,220.29000000000002
2020-04-26 10:10:00+00:00,128.36,60.94,23.72,49.29,15.11,0.69,0,84.66,213.02
2020-04-26 11:10:00+00:00,122.27,58.9,24.95,52.38,16.2,0.83,0,83.85,206.12
2020-04-26 12:10:00+00:00,120.19,58.56,24.66,51.68,17.05,0.97,0,83.22,203.41
2020-04-26 13:10:00+00:00,124.29,55.97,23.02,47.38,17.68,1.1,0,78.99,203.28
2020-04-26 14:10:00+00:00,129.04,60.01,19.89,40.5,18.0,1.1,0,79.9,208.94
2020-04-26 15:10:00+00:00,133.89,64.2,15.67,32.08,18.16,1.17,0,79.87,213.76
2020-04-26 16:10:00+00:00,133.35,67.3,10.78,22.89,18.0,1.24,0,78.08,211.43
2020-04-26 17:10:00+00:00,118.55,61.87,5.71,13.46,17.57,1.38,0,67.58,186.13
2020-04-26 18:10:00+00:00,6.54,17.56,0.64,4.19,16.61,1.52,0,18.2,24.74
2020-04-26 19:10:00+00:00,0.0,0.0,0.0,0.0,14.95,2.14,0,0.0,0.0
2020-04-26 20:10:00+00:00,0.0,0.0,0.0,0.0,13.29,2.14,0,0.0,0.0
2020-04-26 21:10:00+00:00,0.0,0.0,0.0,0.0,11.51,1.86,0,0.0,0.0
2020-04-26 22:10:00+00:00,0.0,0.0,0.0,0.0,10.66,1.45,0,0.0,0.0
2020-04-26 23:10:00+00:00,0.0,0.0,0.0,0.0,11.44,0.97,0,0.0,0.0
2020-04-27 00:10:00+00:00,0.0,0.0,0.0,0.0,11.09,0.62,0,0.0,0.0
2020-04-27 01:10:00+00:00,0.0,0.0,0.0,0.0,10.44,0.55,0,0.0,0.0
2020-04-27 02:10:00+00:00,0.0,0.0,0.0,0.0,9.66,0.69,0,0.0,0.0
2020-04-27 03:10:00+00:00,0.0,0.0,0.0,0.0,8.85,0.76,0,0.0,0.0
2020-04-27 04:10:00+00:00,0.0,0.0,0.0,0.0,8.17,0.9,0,0.0,0.0
2020-04-27 05:10:00+00:00,97.42,53.0,2.78,7.77,7.09,1.03,0,55.78,153.2
2020-04-27 06:10:00+00:00,136.13,73.86,7.47,17.14,8.83,0.62,0,81.33,217.45999999999998
2020-04-27 07:10:00+00:00,136.46,87.48,12.13,26.54,12.31,1.17,0,99.61,236.07
2020-04-27 08:10:00+00:00,127.02,100.45,16.34,35.53,14.7,1.59,0,116.79,243.81
2020-04-27 09:10:00+00:00,132.73,77.56,20.53,43.51,16.44,2.0,0,98.09,230.82
2020-04-27 10:10:00+00:00,120.29,85.5,22.85,49.61,17.78,2.41,0,108.35,228.64
2020-04-27 11:10:00+00:00,121.54,68.25,24.43,52.71,18.78,2.76,0,92.68,214.22000000000003
2020-04-27 12:10:00+00:00,88.37,150.3,22.11,51.99,19.58,2.9,0,172.41000000000003,260.78000000000003
2020-04-27 13:10:00+00:00,47.47,253.04,17.25,47.66,20.19,2.9,0,270.28999999999996,317.76
2020-04-27 14:10:00+00:00,122.85,76.98,19.24,40.75,20.51,3.03,0,96.22,219.07
2020-04-27 15:10:00+00:00,119.6,88.92,14.91,32.31,20.72,2.97,0,103.83,223.43
2020-04-27 16:10:00+00:00,99.71,102.87,9.78,23.11,20.53,2.62,0,112.65,212.36
2020-04-27 17:10:00+00:00,92.1,75.79,5.3,13.68,20.19,1.59,0,81.09,173.19
2020-04-27 18:10:00+00:00,3.17,19.03,0.67,4.41,19.2,0.55,0,19.700000000000003,22.870000000000005
2020-04-27 19:10:00+00:00,0.0,0.0,0.0,0.0,17.05,1.17,0,0.0,0.0
2020-04-27 20:10:00+00:00,0.0,0.0,0.0,0.0,14.91,1.66,0,0.0,0.0
2020-04-27 21:10:00+00:00,0.0,0.0,0.0,0.0,13.15,2.28,0,0.0,0.0
2020-04-27 22:10:00+00:00,0.0,0.0,0.0,0.0,11.98,2.21,0,0.0,0.0
2020-04-27 23:10:00+00:00,0.0,0.0,0.0,0.0,10.94,1.86,0,0.0,0.0
2020-04-28 00:10:00+00:00,0.0,0.0,0.0,0.0,10.71,1.59,0,0.0,0.0
2020-04-28 01:10:00+00:00,0.0,0.0,0.0,0.0,9.77,1.66,0,0.0,0.0
2020-04-28 02:10:00+00:00,0.0,0.0,0.0,0.0,8.81,1.72,0,0.0,0.0
2020-04-28 03:10:00+00:00,0.0,0.0,0.0,0.0,8.14,1.93,0,0.0,0.0
2020-04-28 04:10:00+00:00,0.0,0.0,0.0,0.0,7.85,2.07,0,0.0,0.0
2020-04-28 05:10:00+00:00,96.08,53.38,2.81,8.04,8.57,2.14,0,56.190000000000005,152.27
2020-04-28 06:10:00+00:00,3.96,90.6,3.25,17.41,11.18,2.07,0,93.85,97.80999999999999
2020-04-28 07:10:00+00:00,50.13,166.95,9.08,26.81,14.4,2.83,0,176.03,226.16
2020-04-28 08:10:00+00:00,27.25,230.06,10.72,35.81,15.66,2.55,0,240.78,268.03
2020-04-28 09:10:00+00:00,20.35,276.27,12.36,43.81,16.41,1.93,0,288.63,308.98
2020-04-28 10:10:00+00:00,36.98,286.24,16.26,49.92,17.24,1.79,0,302.5,339.48
2020-04-28 11:10:00+00:00,2.17,277.2,9.93,53.02,17.1,2.0,0,287.13,289.3
2020-04-28 12:10:00+00:00,44.86,272.28,18.01,52.29,16.39,2.34,0,290.28999999999996,335.15
2020-04-28 13:10:00+00:00,0.0,62.25,2.14,47.93,15.84,3.52,0,64.39,64.39
2020-04-28 14:10:00+00:00,1.94,218.25,7.76,40.99,14.59,3.38,0,226.01,227.95
2020-04-28 15:10:00+00:00,6.89,196.63,7.44,32.54,14.63,2.9,0,204.07,210.95999999999998
2020-04-28 16:10:00+00:00,25.53,151.17,6.77,23.33,15.25,2.41,0,157.94,183.47
2020-04-28 17:10:00+00:00,5.58,72.95,2.67,13.89,15.58,1.59,0,75.62,81.2
2020-04-28 18:10:00+00:00,49.4,27.15,1.23,4.63,15.14,0.41,0,28.38,77.78
2020-04-28 19:10:00+00:00,0.0,0.0,0.0,0.0,13.86,1.31,0,0.0,0.0
2020-04-28 20:10:00+00:00,0.0,0.0,0.0,0.0,12.9,1.93,0,0.0,0.0
2020-04-28 21:10:00+00:00,0.0,0.0,0.0,0.0,12.21,2.0,0,0.0,0.0
2020-04-28 22:10:00+00:00,0.0,0.0,0.0,0.0,12.01,2.28,0,0.0,0.0
2020-04-28 23:10:00+00:00,0.0,0.0,0.0,0.0,11.8,2.76,0,0.0,0.0
2020-04-29 00:10:00+00:00,0.0,0.0,0.0,0.0,11.65,3.03,0,0.0,0.0
2020-04-29 01:10:00+00:00,0.0,0.0,0.0,0.0,11.13,3.03,0,0.0,0.0
2020-04-29 02:10:00+00:00,0.0,0.0,0.0,0.0,10.74,2.69,0,0.0,0.0
2020-04-29 03:10:00+00:00,0.0,0.0,0.0,0.0,10.12,2.21,0,0.0,0.0
2020-04-29 04:10:00+00:00,0.0,0.0,0.0,0.0,9.73,1.79,0,0.0,0.0
2020-04-29 05:10:00+00:00,0.0,17.05,0.59,8.3,9.6,1.79,0,17.64,17.64
2020-04-29 06:10:00+00:00,0.8,81.05,2.81,17.67,11.3,2.0,0,83.86,84.66
2020-04-29 07:10:00+00:00,20.46,177.58,7.44,27.07,12.52,4.0,0,185.02,205.48000000000002
2020-04-29 08:10:00+00:00,0.33,168.77,5.83,36.08,13.35,4.62,0,174.60000000000002,174.93000000000004
2020-04-29 09:10:00+00:00,0.0,101.48,3.49,44.1,14.2,4.97,0,104.97,104.97
2020-04-29 10:10:00+00:00,0.0,98.92,3.4,50.23,14.71,5.1,0,102.32000000000001,102.32000000000001
2020-04-29 11:10:00+00:00,2.99,291.07,10.54,53.34,15.59,4.97,0,301.61,304.6
2020-04-29 12:10:00+00:00,5.21,303.62,11.39,52.59,16.53,4.9,0,315.01,320.21999999999997
2020-04-29 13:10:00+00:00,9.85,297.12,11.86,48.2,16.78,4.62,0,308.98,318.83000000000004
2020-04-29 14:10:00+00:00,0.0,88.69,3.05,41.24,17.39,4.28,0,91.74,91.74
2020-04-29 15:10:00+00:00,0.0,81.86,2.81,32.76,17.42,3.66,0,84.67,84.67
2020-04-29 16:10:00+00:00,137.14,73.99,10.72,23.54,16.38,3.45,0,84.71,221.84999999999997
2020-04-29 17:10:00+00:00,0.0,48.61,1.67,14.11,14.51,2.69,0,50.28,50.28
2020-04-29 18:10:00+00:00,3.01,19.02,0.67,4.86,14.23,2.41,0,19.69,22.700000000000003
2020-04-29 19:10:00+00:00,0.0,0.0,0.0,0.0,14.76,3.1,0,0.0,0.0
2020-04-29 20:10:00+00:00,0.0,0.0,0.0,0.0,14.06,3.45,0,0.0,0.0
2020-04-29 21:10:00+00:00,0.0,0.0,0.0,0.0,13.18,3.66,0,0.0,0.0
2020-04-29 22:10:00+00:00,0.0,0.0,0.0,0.0,12.61,3.93,0,0.0,0.0
2020-04-29 23:10:00+00:00,0.0,0.0,0.0,0.0,12.15,4.14,0,0.0,0.0
2020-04-30 00:10:00+00:00,0.0,0.0,0.0,0.0,11.99,4.28,0,0.0,0.0
2020-04-30 01:10:00+00:00,0.0,0.0,0.0,0.0,11.82,4.41,0,0.0,0.0
2020-04-30 02:10:00+00:00,0.0,0.0,0.0,0.0,11.38,4.14,0,0.0,0.0
2020-04-30 03:10:00+00:00,0.0,0.0,0.0,0.0,10.96,3.72,0,0.0,0.0
2020-04-30 04:10:00+00:00,0.0,0.0,0.0,0.0,10.75,3.72,0,0.0,0.0
2020-04-30 05:10:00+00:00,51.47,60.19,2.55,8.56,10.7,3.66,0,62.739999999999995,114.21
2020-04-30 06:10:00+00:00,16.89,115.42,4.54,17.92,10.94,3.38,0,119.96000000000001,136.85000000000002
2020-04-30 07:10:00+00:00,0.48,130.43,4.51,27.33,10.59,5.31,0,134.94,135.42
2020-04-30 08:10:00+00:00,28.41,240.43,11.07,36.35,10.63,5.17,0,251.5,279.91
2020-04-30 09:10:00+00:00,74.17,218.69,17.31,44.38,11.96,5.45,0,236.0,310.17
2020-04-30 10:10:00+00:00,88.15,194.15,20.68,50.53,13.63,5.38,0,214.83,302.98
2020-04-30 11:10:00+00:00,99.92,159.21,22.76,53.65,15.02,5.1,0,181.97,281.89
2020-04-30 12:10:00+00:00,46.7,288.06,18.36,52.89,16.05,4.83,0,306.42,353.12
2020-04-30 13:10:00+00:00,59.63,245.88,18.13,48.47,16.29,4.48,0,264.01,323.64
2020-04-30 14:10:00+00:00,0.0,132.18,4.54,41.48,14.47,4.55,0,136.72,136.72
2020-04-30 15:10:00+00:00,0.0,67.37,2.31,32.98,13.96,3.72,0,69.68,69.68
2020-04-30 16:10:00+00:00,0.0,42.64,1.46,23.76,13.2,4.41,0,44.1,44.1
2020-04-30 17:10:00+00:00,0.0,44.34,1.52,14.32,12.32,3.93,0,45.86000000000001,45.86000000000001
2020-04-30 18:10:00+00:00,79.34,31.28,1.58,5.08,12.32,3.93,0,32.86,112.2
2020-04-30 19:10:00+00:00,0.0,0.0,0.0,0.0,10.79,4.07,0,0.0,0.0
2020-04-30 20:10:00+00:00,0.0,0.0,0.0,0.0,10.61,4.34,0,0.0,0.0
2020-04-30 21:10:00+00:00,0.0,0.0,0.0,0.0,10.33,4.55,0,0.0,0.0
2020-04-30 22:10:00+00:00,0.0,0.0,0.0,0.0,10.15,4.55,0,0.0,0.0
2020-04-30 23:10:00+00:00,0.0,0.0,0.0,0.0,9.65,4.21,0,0.0,0.0
2020-05-01 00:10:00+00:00,0.0,0.0,0.0,0.0,9.12,3.72,0,0.0,0.0
2020-05-01 01:10:00+00:00,0.0,0.0,0.0,0.0,8.69,3.31,0,0.0,0.0
2020-05-01 02:10:00+00:00,0.0,0.0,0.0,0.0,8.39,3.45,0,0.0,0.0
2020-05-01 03:10:00+00:00,0.0,0.0,0.0,0.0,8.46,3.31,0,0.0,0.0
2020-05-01 04:10:00+00:00,0.0,0.0,0.0,0.0,8.24,3.52,0,0.0,0.0
2020-05-01 05:10:00+00:00,7.27,45.54,1.64,8.82,8.33,3.38,0,47.18,54.45
2020-05-01 06:10:00+00:00,35.62,122.8,5.42,18.18,9.12,2.83,0,128.22,163.84
2020-05-01 07:10:00+00:00,67.59,169.4,10.1,27.59,9.73,4.41,0,179.5,247.09
2020-05-01 08:10:00+00:00,99.15,168.48,15.23,36.61,10.79,5.17,0,183.70999999999998,282.86
2020-05-01 09:10:00+00:00,26.1,287.02,13.27,44.66,11.74,5.52,0,300.28999999999996,326.39
2020-05-01 10:10:00+00:00,39.19,301.78,16.61,50.83,12.81,5.45,0,318.39,357.58
2020-05-01 11:10:00+00:00,10.7,328.29,13.15,53.95,14.0,5.03,0,341.44,352.14
2020-05-01 12:10:00+00:00,0.2,225.02,7.76,53.18,14.92,5.1,0,232.78,232.98
2020-05-01 13:10:00+00:00,1.09,245.0,8.58,48.74,14.83,5.17,0,253.58,254.67000000000002
2020-05-01 14:10:00+00:00,120.52,117.8,18.86,41.71,14.52,5.03,0,136.66,257.18
2020-05-01 15:10:00+00:00,7.73,204.33,7.73,33.2,13.85,4.97,0,212.06,219.79
2020-05-01 16:10:00+00:00,20.03,158.07,6.59,23.97,13.67,4.48,0,164.66,184.69
2020-05-01 17:10:00+00:00,14.29,88.42,3.43,14.53,13.31,4.28,0,91.85000000000001,106.14000000000001
2020-05-01 18:10:00+00:00,66.09,34.36,1.58,5.29,11.85,3.52,0,35.94,102.03
2020-05-01 19:10:00+00:00,0.0,0.0,0.0,0.0,10.63,2.97,0,0.0,0.0
2020-05-01 20:10:00+00:00,0.0,0.0,0.0,0.0,10.1,2.76,0,0.0,0.0
2020-05-01 21:10:00+00:00,0.0,0.0,0.0,0.0,9.55,2.9,0,0.0,0.0
2020-05-01 22:10:00+00:00,0.0,0.0,0.0,0.0,9.13,3.17,0,0.0,0.0
2020-05-01 23:10:00+00:00,0.0,0.0,0.0,0.0,8.54,3.66,0,0.0,0.0
2020-05-02 00:10:00+00:00,0.0,0.0,0.0,0.0,8.4,4.0,0,0.0,0.0
2020-05-02 01:10:00+00:00,0.0,0.0,0.0,0.0,8.23,3.93,0,0.0,0.0
2020-05-02 02:10:00+00:00,0.0,0.0,0.0,0.0,8.12,3.86,0,0.0,0.0
2020-05-02 03:10:00+00:00,0.0,0.0,0.0,0.0,7.85,4.0,0,0.0,0.0
2020-05-02 04:10:00+00:00,0.0,0.0,0.0,0.0,7.66,3.93,0,0.0,0.0
2020-05-02 05:10:00+00:00,0.0,8.53,0.29,9.07,7.73,3.93,0,8.819999999999999,8.819999999999999
2020-05-02 06:10:00+00:00,0.0,71.63,2.46,18.42,8.43,3.93,0,74.08999999999999,74.08999999999999
2020-05-02 07:10:00+00:00,0.0,72.48,2.49,27.84,8.77,4.69,0,74.97,74.97
2020-05-02 08:10:00+00:00,77.41,200.64,14.18,36.87,9.86,5.31,0,214.82,292.23
2020-05-02 09:10:00+00:00,23.76,289.65,12.98,44.94,10.54,5.31,0,302.63,326.39
2020-05-02 10:10:00+00:00,0.0,124.5,4.28,51.12,10.43,4.97,0,128.78,128.78
2020-05-02 11:10:00+00:00,103.96,166.71,22.7,54.26,9.75,5.17,0,189.41,293.37
2020-05-02 12:10:00+00:00,11.41,326.37,13.15,53.47,10.76,4.0,0,339.52,350.93
2020-05-02 13:10:00+00:00,25.26,308.19,14.5,49.0,11.75,4.28,0,322.69,347.95
2020-05-02 14:10:00+00:00,0.0,113.41,3.9,41.95,12.73,4.76,0,117.31,117.31
2020-05-02 15:10:00+00:00,129.83,107.98,15.17,33.42,12.67,4.76,0,123.15,252.98000000000002
2020-05-02 16:10:00+00:00,0.0,89.54,3.08,24.17,12.88,4.83,0,92.62,92.62
2020-05-02 17:10:00+00:00,26.86,96.72,4.04,14.74,12.02,5.31,0,100.76,127.62
2020-05-02 18:10:00+00:00,39.4,34.19,1.41,5.51,11.02,3.72,0,35.599999999999994,75.0
2020-05-02 19:10:00+00:00,0.0,0.0,0.0,0.0,10.23,2.48,0,0.0,0.0
2020-05-02 20:10:00+00:00,0.0,0.0,0.0,0.0,9.29,2.28,0,0.0,0.0
2020-05-02 21:10:00+00:00,0.0,0.0,0.0,0.0,8.79,2.28,0,0.0,0.0
2020-05-02 22:10:00+00:00,0.0,0.0,0.0,0.0,8.03,2.21,0,0.0,0.0
2020-05-02 23:10:00+00:00,0.0,0.0,0.0,0.0,7.31,2.07,0,0.0,0.0
2020-05-03 00:10:00+00:00,0.0,0.0,0.0,0.0,6.69,2.0,0,0.0,0.0
2020-05-03 01:10:00+00:00,0.0,0.0,0.0,0.0,5.92,2.0,0,0.0,0.0
2020-05-03 02:10:00+00:00,0.0,0.0,0.0,0.0,5.22,1.93,0,0.0,0.0
2020-05-03 03:10:00+00:00,0.0,0.0,0.0,0.0,4.54,1.79,0,0.0,0.0
2020-05-03 04:10:00+00:00,0.0,0.0,0.0,0.0,4.11,1.72,0,0.0,0.0
2020-05-03 05:10:00+00:00,110.52,63.42,3.4,9.32,4.38,1.52,0,66.82000000000001,177.34
2020-05-03 06:10:00+00:00,117.27,103.31,7.53,18.67,7.54,1.17,0,110.84,228.11
2020-05-03 07:10:00+00:00,18.61,183.38,7.44,28.08,9.61,1.45,0,190.82,209.43
2020-05-03 08:10:00+00:00,37.45,241.42,11.77,37.13,11.09,1.59,0,253.19,290.64
2020-05-03 09:10:00+00:00,47.46,271.79,15.23,45.2,12.55,1.93,0,287.02000000000004,334.48
2020-05-03 10:10:00+00:00,89.53,211.98,20.44,51.41,13.63,1.86,0,232.42,321.95
2020-05-03 11:10:00+00:00,75.56,242.43,20.65,54.55,14.87,2.0,0,263.08,338.64
2020-05-03 12:10:00+00:00,37.04,316.9,17.05,53.75,15.5,2.34,0,333.95,370.99
2020-05-03 13:10:00+00:00,39.69,294.39,16.08,49.26,15.95,2.62,0,310.46999999999997,350.15999999999997
2020-05-03 14:10:00+00:00,2.76,230.87,8.26,42.18,16.11,2.83,0,239.13,241.89
2020-05-03 15:10:00+00:00,42.43,215.49,11.19,33.63,16.13,2.9,0,226.68,269.11
2020-05-03 16:10:00+00:00,0.54,106.57,3.69,24.38,15.86,2.76,0,110.25999999999999,110.8
2020-05-03 17:10:00+00:00,0.0,34.11,1.17,14.95,15.47,2.21,0,35.28,35.28
2020-05-03 18:10:00+00:00,2.76,23.31,0.82,5.73,14.56,1.52,0,24.13,26.89
2020-05-03 19:10:00+00:00,0.0,0.0,0.0,0.0,13.5,0.83,0,0.0,0.0
2020-05-03 20:10:00+00:00,0.0,0.0,0.0,0.0,11.68,1.45,0,0.0,0.0
2020-05-03 21:10:00+00:00,0.0,0.0,0.0,0.0,11.11,1.31,0,0.0,0.0
